CPU only time (ns): 1.6997e+10
PIM only time (ns): 1.45678e+10
Reuse offloading time (ns): 1.47849e+10 = CPU 8.74907e+08 + PIM 8.74699e+09 + REUSE 5.16302e+09 + SWITCH 3.17391e+09
============================================================
  BBLID  Decision            CPU            PIM     difference          Hash(hi)          Hash(lo)
   1224         C            130           2156          -2026  621a45d831c19c9d  b79a6eec15af08e8
   1225         C        8538.99          38748         -30209  622809f15e89570a  73d71c9917ecf7d9
   1226         P         411864          57876         353988  623ae64171d6ccb9  2cf74eb7ae49b6f0
   1227         C        580.333           1671       -1090.67  625d34d7cc3115e8  1d5a18b410d8d255
   1228         C        123.667            184        -60.333  626195b58dfe5b69  200ec02cbb1b8720
   1229         P        616.999            480        136.999  6264551bbd0c1061  5273d1a3e8147fde
   1230         C        1514.67           7440       -5925.33  626802169d3e2a38  c4a4f1946d9b1ba9
   1231         P     3.9938e+06    2.53791e+06    1.45589e+06  627538b0b3014f0b  c9f199f8d1bc56ea
   1232         C         761178         826614         -65436  6279cae5eade03c6  37006d489143cb12
   1233         C       0.666666            288       -287.333  628a24a8ddd5cf5c  1267f52921bab64c
   1234         P         490811         359137         131674  629caf407bf2e5fa  e6575ddfe371eef5
   1235         C    1.91899e+06    3.68764e+07   -3.49574e+07  62a2a3de817a316c  e1387c41b3d29864
   1236         C        3.66666            140       -136.333  62ccad8200da059c  7381514f97267719
   1237         C         169098    1.43164e+06   -1.26254e+06  62d5dc7c5706acd1  75c47cd5761fa36d
   1238         C        262.666            678       -415.334  62d82cddc9566408  fa4e14e09abe0b3c
   1239         P    2.60184e+06    1.53738e+06    1.06446e+06  62decadcb7d12a2b  1cc9539da58ce545
   1240         C              3            158           -155  62f1d1f0f75959b9  3fe88551e2aa0db2
   1241         P    3.62431e+06      1.304e+06    2.32031e+06  63051bc2b8004c98  0f143903e79c2cd8
   1242         P         419719    3.03861e+06   -2.61889e+06  6327dd71492a7618  930a0052af7d73ca
   1243         P        56011.3         183433        -127422  63680e24fda9145d  fc9edd46b211e1d7
   1244         C            190            329           -139  637118b49b1456ea  09eb072ea78b861f
   1245         C       0.333333             56       -55.6667  637546a1556663ab  0d4328825f436f67
   1246         C        5173.33          84960       -79786.7  637748b64f529dcf  9e6113d9cea4e415
   1247         P            117             72             45  639e060ecf01328a  bc714f66fee9e012
   1248         C        8.33333             80       -71.6667  639e95f306c3cd7b  7f332f6ff4ec62b8
   1249         C        2.33333            178       -175.667  63a02f16464087cb  703616b19e4991dc
   1250         P    4.15604e+07     1.7634e+07    2.39264e+07  63a2ba9faf36711e  13d48e8b4d3f473d
   1251         P    1.43246e+07    2.62924e+07   -1.19678e+07  63bdabba24429c28  a58c08205e6fc387
   1252         P        355.666            668       -312.334  63e286037f943810  cbae6bce4f81fd7b
   1253         C       0.999999             69            -68  63e607c5dbce2586  5f304d1db9fc78ea
   1254         P            183            115             68  63ee75e667e30bdf  4d0f38fe8c8ff8c5
   1255         P            191            558           -367  640136a24e37e61c  5cebb0025a211eee
   1256         C       0.666666             11       -10.3333  645b26d18af33950  d71d8f7a1257c260
   1257         P    4.11613e+06    3.98048e+06         135650  6464828551c269b8  2e4f19e22a63e350
   1258         C            359             47            312  646cf96c8a729092  eb89c82a81810086
   1259         P        89250.9         170574       -81323.1  64797e728c6b99b7  ec50a337638fc30b
   1260         C       0.333333             55       -54.6667  647e766014dd4b74  cebf7a6eda1259f6
   1261         C        31.6666            312       -280.333  648fd5a294062c82  6331be4710c45beb
   1262         C           1370            720            650  649aaccd68427441  e82ce1ec3b824ae6
   1263         C        94.6666             66        28.6666  64a00656267b22aa  37605678175cffc4
   1264         C        16.3333            299       -282.667  64a5fe2b5c01d243  c4b1efcb9097e752
   1265         C            133           1062           -929  64a77b51b435ebd3  0cf2c8d89fd84eb8
   1266         C             31          12800         -12769  64afdf41e7c667d7  3fe91361e23d5fb7
   1267         C       0.333333              8       -7.66667  64bc997597d54c7f  1256b1ccb39a4dce
   1268         P            295            675           -380  64c68145e09dc7af  8033bd38bf579f28
   1269         C        21.3333            160       -138.667  64e3ad9f4369360c  52a2dd4954dd4fbe
   1270         P    2.07656e+06    1.08005e+06         996510  64ecdea227c9a8ae  16d6f47792e9da77
   1271         P          12704           2864           9840  650673d09f7700a9  9103a280892f808b
   1272         P    2.49645e+07    1.54951e+07     9.4694e+06  651b26e65bd1e6ad  1a8b5db01deddfa8
   1273         P    4.02457e+07    2.93361e+07    1.09096e+07  6525994417a2dd19  aed26f443ef83a7d
   1274         P    5.59959e+06    3.14949e+06     2.4501e+06  654b939590c91393  fb4fecd4b2e4e018
   1275         P    1.19295e+06         481457         711493  654ffd432986d589  5407ada77f53482b
   1276         P           1482           2564          -1082  6554abd4e8cad73e  b2d9f89628d0531a
   1277         P        561.333            456        105.333  655a304142283efd  6f3cf7dd316e9dbc
   1278         C        506.999           3401          -2894  656cb1986e8927bd  84818f1bb949be20
   1279         C        578.666           2040       -1461.33  656e881035796de7  4105a140f0414cac
   1280         P    1.06224e+07    6.24532e+06    4.37708e+06  65a21d5bb318654c  4ef3e243de5e2c2e
   1281         C    2.85964e+06    4.90066e+07    -4.6147e+07  65c098f903a8fa15  0e21138e515e613a
   1282         P        847.999            736        111.999  65ca444e3e8ca567  ebddbc8775ec878b
   1283         C        69.6666            184       -114.333  65e831b0802e297a  34d0a3e0e821a61a
   1284         P        56000.3         148022       -92021.7  65f5df92f4098cf8  13e889642249abfc
   1285         P        93708.6         473895        -380186  65fbc66c49be5f0d  e2d9e07232ca7267
   1286         C       0.666666             55       -54.3333  660de54a47bfbdda  f21b74f7e1715e79
   1287         C              4             40            -36  661d9969c03fdb79  6f1d81b0719df57e
   1288         C       0.333333              4       -3.66667  663060e091cc3105  1ad0201a84436467
   1289         P    1.89584e+08    4.62514e+07    1.43333e+08  663f6fbdb6b29397  eee80774694ab3af
   1290         C             31            644           -613  66424807cf27e610  4c900dd1a02966f0
   1291         C             14            333           -319  6655f4c14d9d9331  4633a35ca4f10f64
   1292         C        1219.67            105        1114.67  66642b622ae9a1b4  73e102fda8e6feee
   1293         P        14.6667            281       -266.333  66692d628b9ac0a9  fa724f22c7db5c9e
   1294         P        28036.6          11024        17012.6  667ad094c8c7d91c  f5f8186b18bcc4a9
   1295         C             24            256           -232  668bb4172da2e24f  9ae99b4a9d62eb32
   1296         C        7.99999            692           -684  668d8479aad62b4b  fd30de907c7071c1
   1297         C        3.33333            310       -306.667  668fe4359c46a1e7  ca9cea0d39dfc384
   1298         C        1145.67            888         257.67  66ad46bc916cb320  13539d0a10f9d77b
   1299         C       0.999999             63            -62  66bbe73eb455b4fe  fafd5a07ef0b5f36
   1300         C              4              8             -4  66e643d948b2b2b5  a648629bddb5650e
   1301         P    2.68806e+06      3.322e+06        -633940  6714b9fef7e8eddc  63529bba50638f58
   1302         C        27.3333           2623       -2595.67  6720a31a5afa7287  e658c1581ba407a4
   1303         C        1641.33           1479         162.33  67251c3c29179f04  235681936ae869eb
   1304         P         532136         471494          60642  672825d0ef823db2  2b1fb858a6d89171
   1305         C        57095.6         174644        -117548  673ce73fc20b66b4  904de081f18a561e
   1306         P        3.33333             91       -87.6667  67456c6f01cdc4c5  af6b6c222d6526c5
   1307         P    3.27958e+06    2.88535e+06         394230  67682bb8e6abd17a  30c5a02427400df3
   1308         C        11.6667            179       -167.333  676d33a329a29d35  d053b57abb14c3bc
   1309         P         224141         202408          21733  676daba6824814bf  fd1d8ff00fae7235
   1310         C        522.333           1585       -1062.67  6772564e58184b14  abe40df2196687df
   1311         P    2.31278e+07    7.04317e+06    1.60846e+07  677fb25a795e2a5d  4f51f19401f6e387
   1312         C             16           1072          -1056  6794f4a12f1cff34  bba53c94dd8786b0
   1313         C              3             64            -61  67c01208c602f67b  3ab9dd6a323729b1
   1314         C        1224.33           4116       -2891.67  67d8042c521b947e  cda898649a9f04cb
   1315         C        10.3333           1120       -1109.67  67f4f47e1b01af18  50511fea50c4f337
   1316         C        49.3333            324       -274.667  67fd9aed3c774e1e  8404fcef9435080c
   1317         C        83.9999            285           -201  680fe9148126acec  96ef1e2488daf021
   1318         C        12.6667            411       -398.333  681be94fa045dff0  23d916c4ccadd0ef
   1319         C        26258.3         164211        -137953  682316b81904b2a0  4f6c8dde99077fc6
   1320         C        2.66666             16       -13.3333  684f1308e1eea0f0  c2c5712e576ebb01
   1321         C        201.666            408       -206.334  686b0f2078fabd18  e327c55b76f2f43d
   1322         C        2.33333           1318       -1315.67  687aff41d723a022  d5d927c0049e3f51
   1323         C        80.3333            120       -39.6667  687cafc8588ff2d6  18e690834178cdd3
   1324         C           4864           1432           3432  6884c84f47e90307  2d285a6ffd020721
   1325         C        395.333           9922       -9526.67  688dc3bcdca914e9  ae07c7779529ff8b
   1326         P        189.333            642       -452.667  6895e618d890a5e6  e513f378e7991baa
   1327         P        12705.3           4184         8521.3  689f50cba5d283b0  cc3b59d95f3ccbbf
   1328         P     1.2655e+08    1.28188e+08     -1.638e+06  68b38f5a6f06b460  de8d67bc8c69f29f
   1329         C             35            384           -349  68d6dabe2811cb98  4d565f3edd8d0af1
   1330         P        529.666            511         18.666  69897b0335326905  79ae44e997e9659b
   1331         P           1867           1150            717  699b6e18c01f6f82  3524df2aa2fbad5a
   1332         C        4.33333            255       -250.667  69a28cf3a77daac8  f2ba75404b184acd
   1333         C        601.999            513         88.999  69dd0edb1a27ac7a  8ec49e9441522439
   1334         C            252             88            164  69e456a5bf01fd84  5035825a7fe3b56f
   1335         C        166.667           1280       -1113.33  69ff8e623a35e900  688b96787056e656
   1336         C            290            436           -146  6a1183ee46ff15b7  3772d0923ead13fb
   1337         P    3.77206e+08    1.12078e+08    2.65128e+08  6a43855ba3e90e3f  853ac49f3331e9c9
   1338         P        28086.3          51732       -23645.7  6a4c65669ae59515  a271d34359542be4
   1339         C              4            158           -154  6a4fddb051e84f5c  2f3e6c25f805dae1
   1340         C        32.3333            238       -205.667  6a5b63e50dafc0e9  1f00acf3e63f58a8
   1341         C       0.666666              4       -3.33333  6a5b690ddbdffef9  4046c84e3a9a8bf9
   1342         C        213.666            364       -150.334  6a683741e37483e8  0af0c196632fad79
   1343         C              3           1222          -1219  6a6e93805d503216  a56e43b6d91b321d
   1344         C        2.66666            144       -141.333  6a78eda045667d35  e5bedac505ec9f8a
   1345         P         670805         165360         505445  6a84d1a4463c817b  da5cd371d174571e
   1346         C        228.333            252        -23.667  6a8aca0dcb140df8  736f281a92f77d69
   1347         C        210.666            927       -716.334  6a91a47c5ad09335  e9d33130523fc426
